date,City,temperature_2m_mean,wind_speed_10m_mean,relative_humidity_2m_mean,precipitation_sum
2019-06-27,Vavuniya District,30.081665,20.763107,64.16938,0.0
2019-06-28,Ampara District,31.077745,8.408066,56.377422,0.0
2019-06-28,Anuradhapura District,29.357332,21.906181,67.37924,0.0
2019-06-28,Badulla District,25.371582,6.8628674,57.74741,0.0
2019-06-28,Batticaloa District,31.258917,11.802827,54.36986,0.0
2019-06-28,Colombo District,28.026327,17.044075,80.23278,1.9000002
2019-06-28,Galle District,28.115166,19.909311,78.27589,3.2000003
2019-06-28,Gampaha District,27.663416,11.016591,80.902145,3.2999995
2019-06-28,Hambantota District,28.82525,23.092142,71.840996,0.3
2019-06-28,Jaffna District,29.443247,27.22679,75.09191,0.0
2019-06-28,Kalutara District,26.358833,11.996037,84.77987,3.4999995
2019-06-28,Kandy District,24.967749,13.664601,76.92124,0.0
2019-06-28,Kegalle District,25.79458,12.207103,82.89007,1.1
2019-06-28,Kilinochchi District,30.036997,21.99289,66.6065,0.0
2019-06-28,Mannar District,29.313332,30.643532,74.16621,0.0
2019-06-28,Matale District,25.775835,15.928521,78.183105,0.1
2019-06-28,Matara District,27.946419,25.37802,81.3809,1.3000002
2019-06-28,Monaragala District,29.64166,15.702273,61.897488,0.1
2019-06-28,Mullaitivu District,31.11625,20.390902,58.993084,0.0
2019-06-28,Nuwara Eliya District,15.031667,17.70387,89.835266,0.3
2019-06-28,Polonnaruwa District,30.646833,20.380472,56.604992,0.0
2019-06-28,Puttalam District,28.54917,24.988497,77.24537,0.70000005
2019-06-28,Ratnapura district,26.78508,7.5389514,84.04693,4.299999
2019-06-28,Trincomalee District,31.094164,19.584589,57.29455,0.0
2019-06-28,Vavuniya District,29.985834,21.34273,63.098186,0.0
2019-06-29,Ampara District,31.01316,8.635169,55.460876,0.0
2019-06-29,Anuradhapura District,29.451088,20.649328,67.751205,0.0
2019-06-29,Badulla District,25.842417,5.52622,54.813885,0.0
2019-06-29,Batticaloa District,31.31933,16.816372,52.535645,0.0
2019-06-29,Colombo District,28.08883,16.025076,79.217735,1.5000001
2019-06-29,Galle District,28.156832,20.027369,78.63122,1.9000002
2019-06-29,Gampaha District,27.578001,10.924423,81.14614,0.70000005
2019-06-29,Hambantota District,29.146082,23.438318,69.7495,0.0
2019-06-29,Jaffna District,29.743248,24.179316,72.57053,0.0
2019-06-29,Kalutara District,26.240084,10.4675455,84.30706,2.0
2019-06-29,Kandy District,24.98858,15.38792,76.145065,0.0
2019-06-29,Kegalle District,26.004997,12.912066,82.221924,2.9
2019-06-29,Kilinochchi District,30.314081,19.495615,65.3322,0.0
2019-06-29,Mannar District,29.490423,26.584696,73.175095,0.0
2019-06-29,Matale District,25.91125,16.547468,77.29562,0.90000004
2019-06-29,Matara District,28.027666,25.788572,82.17907,0.4
2019-06-29,Monaragala District,29.393751,10.016334,61.346287,0.1
2019-06-29,Mullaitivu District,31.23083,16.821657,59.826496,0.0
2019-06-29,Nuwara Eliya District,15.031666,17.774363,90.88892,0.2
2019-06-29,Polonnaruwa District,30.632248,21.031977,57.277447,0.0
2019-06-29,Puttalam District,28.547083,22.07163,77.4072,0.0
2019-06-29,Ratnapura district,26.708,8.193716,84.886925,4.1999993
2019-06-29,Trincomalee District,31.160833,18.991144,58.41687,0.0
2019-06-29,Vavuniya District,30.052498,20.118174,63.922592,0.0
2019-06-30,Ampara District,31.179838,13.733044,53.6214,0.0
2019-06-30,Anuradhapura District,29.392746,21.568748,68.49621,0.0
2019-06-30,Badulla District,26.148664,5.897138,51.26357,0.0
2019-06-30,Batticaloa District,31.477667,15.798785,51.232025,0.0
2019-06-30,Colombo District,28.13883,15.239419,81.32137,1.5000001
2019-06-30,Galle District,28.1735,19.588099,80.22962,4.899999
2019-06-30,Gampaha District,27.511335,10.204492,83.17895,1.8000002
2019-06-30,Hambantota District,29.443995,23.531603,69.20176,0.0
2019-06-30,Jaffna District,29.762007,24.961962,73.28613,0.0
2019-06-30,Kalutara District,26.362999,10.141814,85.52648,1.5000002
2019-06-30,Kandy District,25.251085,16.947506,74.05027,0.4
2019-06-30,Kegalle District,26.06125,12.200032,82.24971,2.5999997
2019-06-30,Kilinochchi District,30.239084,21.19456,65.92381,0.0
2019-06-30,Mannar District,29.538336,26.725126,74.118935,0.3
2019-06-30,Matale District,26.050833,17.06476,76.87864,1.1
2019-06-30,Matara District,28.125582,26.39242,82.27511,0.1
2019-06-30,Monaragala District,30.183334,7.681665,57.60159,0.0
2019-06-30,Mullaitivu District,31.051664,20.672754,60.389816,0.0
2019-06-30,Nuwara Eliya District,15.135833,19.551485,91.55952,0.70000005
2019-06-30,Polonnaruwa District,30.590584,22.093443,58.00461,0.0
2019-06-30,Puttalam District,28.655418,22.95275,77.604195,0.1
2019-06-30,Ratnapura district,26.766335,8.496028,83.88729,4.3999996
2019-06-30,Trincomalee District,31.069168,19.986317,58.798412,0.0
2019-06-30,Vavuniya District,30.010834,21.167345,64.146484,0.0
2019-07-01,Ampara District,31.625664,11.21743,51.14165,0.0
2019-07-01,Anuradhapura District,29.163584,21.389704,69.35885,0.0
2019-07-01,Badulla District,26.54033,6.443561,55.703503,0.0
2019-07-01,Batticaloa District,31.619337,14.901391,51.088314,0.0
2019-07-01,Colombo District,28.27842,17.751993,80.0949,0.3
2019-07-01,Galle District,27.883917,19.8857,82.81914,9.2
2019-07-01,Gampaha District,27.755081,12.360629,81.709816,0.8000001
2019-07-01,Hambantota District,28.377333,23.415192,78.41946,3.8999999
2019-07-01,Jaffna District,29.54325,27.58943,75.07423,0.0
2019-07-01,Kalutara District,26.529669,12.021,85.11464,2.2000003
2019-07-01,Kandy District,25.43859,17.246756,74.30792,0.0
2019-07-01,Kegalle District,26.175833,14.938343,82.64677,1.4000001
2019-07-01,Kilinochchi District,29.764082,22.11928,68.663315,0.0
2019-07-01,Mannar District,29.067503,29.745323,76.12313,0.0
2019-07-01,Matale District,26.088335,17.447817,77.09627,1.0000001
2019-07-01,Matara District,27.840166,27.754951,84.335014,4.7
2019-07-01,Monaragala District,29.637503,18.148941,61.795345,0.0
2019-07-01,Mullaitivu District,30.464167,20.52713,62.00171,0.0
2019-07-01,Nuwara Eliya District,15.3566675,18.833853,89.43688,0.6
2019-07-01,Polonnaruwa District,30.607246,20.264116,57.690395,0.0
2019-07-01,Puttalam District,28.680412,23.84696,77.12229,0.2
2019-07-01,Ratnapura district,26.907999,8.416342,84.82029,2.5999994
2019-07-01,Trincomalee District,30.60875,18.75044,60.452396,0.0
2019-07-01,Vavuniya District,29.583757,20.96975,65.8194,0.0
2019-07-02,Ampara District,31.244415,14.03708,57.255398,0.70000005
2019-07-02,Anuradhapura District,28.794836,23.088211,71.61152,0.5
2019-07-02,Badulla District,26.877832,7.518827,63.055775,0.0
2019-07-02,Batticaloa District,30.906832,11.710969,54.110386,0.0
2019-07-02,Colombo District,28.128412,19.836557,77.63727,3.6000001
2019-07-02,Galle District,27.850584,18.821245,80.81562,6.7000003
2019-07-02,Gampaha District,27.584246,13.541902,80.71553,3.6999998
2019-07-02,Hambantota District,28.221079,23.1775,76.53737,3.8000002
2019-07-02,Jaffna District,28.976585,35.60075,76.94248,0.8000001
2019-07-02,Kalutara District,26.256752,13.619922,84.960045,4.2999997
2019-07-02,Kandy District,24.944832,16.770424,78.38085,1.4000001
2019-07-02,Kegalle District,25.307085,16.035753,88.39326,5.999999
2019-07-02,Kilinochchi District,29.520334,28.328527,69.98182,0.3
2019-07-02,Mannar District,28.963333,36.359756,75.43722,0.9000001
2019-07-02,Matale District,25.1425,18.328173,84.044464,8.600001
2019-07-02,Matara District,28.029753,26.239508,80.535805,2.2000003
2019-07-02,Monaragala District,29.066666,22.26496,65.586334,0.0
2019-07-02,Mullaitivu District,30.530836,26.060015,62.479095,0.0
2019-07-02,Nuwara Eliya District,15.735832,18.414965,91.17322,2.2
2019-07-02,Polonnaruwa District,30.086416,20.824055,61.089016,0.0
2019-07-02,Puttalam District,28.294996,25.89055,77.50127,1.8000003
2019-07-02,Ratnapura district,26.753836,7.278381,86.436676,6.199999
2019-07-02,Trincomalee District,30.29,21.841179,62.424297,0.0
2019-07-02,Vavuniya District,29.473337,24.382631,66.90989,0.2
2019-07-03,Ampara District,31.221504,10.885234,59.49739,0.6
2019-07-03,Anuradhapura District,29.27608,20.704662,70.23196,0.2
2019-07-03,Badulla District,26.211166,6.2419395,69.080185,1.0
2019-07-03,Batticaloa District,30.952662,6.3865547,59.047012,0.6
2019-07-03,Colombo District,27.928413,14.887138,80.669,2.7999997
2019-07-03,Galle District,27.411003,14.56841,84.85145,6.2999997
2019-07-03,Gampaha District,27.392588,10.783528,83.644005,2.9999998
2019-07-03,Hambantota District,27.82733,20.778309,79.65851,3.5
2019-07-03,Jaffna District,29.041166,32.399055,77.88864,0.1
2019-07-03,Kalutara District,26.119253,10.2949505,86.3222,3.4999998
2019-07-03,Kandy District,25.299002,12.499504,78.18856,0.3
2019-07-03,Kegalle District,25.380003,13.728123,89.05563,5.0
2019-07-03,Kilinochchi District,29.828667,25.401314,68.65227,0.0
2019-07-03,Mannar District,29.08834,33.136745,75.855736,0.3
2019-07-03,Matale District,25.488333,15.217254,82.8912,2.6
2019-07-03,Matara District,27.615166,20.995188,83.76308,2.3
2019-07-03,Monaragala District,29.322914,18.82439,67.1951,0.0
2019-07-03,Mullaitivu District,31.007914,21.962729,60.986347,0.0
2019-07-03,Nuwara Eliya District,16.150417,12.177258,89.778564,0.1
2019-07-03,Polonnaruwa District,30.576002,18.383614,60.893047,0.0
2019-07-03,Puttalam District,28.27625,22.594038,79.8167,2.5
2019-07-03,Ratnapura district,26.733,5.5737443,86.608086,7.5
2019-07-03,Trincomalee District,30.817085,18.12972,61.326782,0.0
2019-07-03,Vavuniya District,29.858747,21.446302,65.9074,0.0
2019-07-04,Ampara District,31.150665,12.339397,59.599533,0.6
2019-07-04,Anuradhapura District,29.028168,20.404032,71.33286,0.8000001
2019-07-04,Badulla District,26.661163,5.1564927,62.593067,1.0
2019-07-04,Batticaloa District,31.17975,5.8579693,57.824295,0.5
2019-07-04,Colombo District,27.580498,13.321141,83.2297,3.1999998
2019-07-04,Galle District,27.64017,12.075492,83.56158,4.2
2019-07-04,Gampaha District,27.067583,10.117175,85.16824,3.1999998
2019-07-04,Hambantota District,27.877335,19.443123,79.94604,1.7
2019-07-04,Jaffna District,29.055748,31.583014,76.69738,0.6
2019-07-04,Kalutara District,25.962997,8.890361,88.22552,4.799999
2019-07-04,Kandy District,25.08442,11.534995,76.541405,0.2
2019-07-04,Kegalle District,25.542496,13.536098,87.558205,3.9
2019-07-04,Kilinochchi District,29.845335,24.12148,68.52497,0.0
2019-07-04,Mannar District,29.061249,32.518864,75.11933,0.2
2019-07-04,Matale District,25.686249,14.459152,80.056725,1.6
2019-07-04,Matara District,27.758919,18.126719,83.03555,2.2
2019-07-04,Monaragala District,29.193747,18.891304,67.2093,0.3
2019-07-04,Mullaitivu District,30.99958,21.863617,61.272938,0.0
2019-07-04,Nuwara Eliya District,15.904583,9.543292,89.149025,0.3
2019-07-04,Polonnaruwa District,30.803085,18.415255,58.50467,0.0
2019-07-04,Puttalam District,28.209585,21.742846,78.98568,1.9000002
2019-07-04,Ratnapura district,26.607996,5.6639466,87.50025,5.899999
2019-07-04,Trincomalee District,30.83375,18.24582,61.50494,0.0
2019-07-04,Vavuniya District,29.70875,20.889847,66.61025,0.6
2019-07-05,Ampara District,31.502748,16.158018,56.868412,0.0
2019-07-05,Anuradhapura District,28.982332,21.433401,70.76527,0.6
2019-07-05,Badulla District,26.81325,6.1672873,61.192394,1.1
2019-07-05,Batticaloa District,31.3235,7.3861275,57.578384,0.1
2019-07-05,Colombo District,27.745085,14.599457,82.93753,1.7000002
2019-07-05,Galle District,27.95267,13.371334,81.05689,1.8000002
2019-07-05,Gampaha District,27.123835,10.822894,85.382286,6.1
2019-07-05,Hambantota District,28.398165,20.197569,76.88914,3.0
2019-07-05,Jaffna District,29.041166,34.33842,76.19715,0.2
2019-07-05,Kalutara District,26.081749,9.254817,87.54724,4.3999996
2019-07-05,Kandy District,25.646917,13.091725,72.12001,0.0
2019-07-05,Kegalle District,25.496664,15.1946745,86.59911,2.3999999
2019-07-05,Kilinochchi District,29.759912,26.534689,68.14214,0.0
2019-07-05,Mannar District,29.175837,34.19782,73.84312,0.4
2019-07-05,Matale District,25.857084,15.749457,78.391014,0.8000001
2019-07-05,Matara District,28.160995,19.620869,80.605995,2.5000002
2019-07-05,Monaragala District,29.481255,20.840338,63.85113,0.2
2019-07-05,Mullaitivu District,30.753746,22.669052,61.329086,0.0
2019-07-05,Nuwara Eliya District,16.037916,13.210528,87.86731,0.2
2019-07-05,Polonnaruwa District,30.848913,18.164335,57.11758,0.0
2019-07-05,Puttalam District,28.351248,22.656576,78.62238,2.5
2019-07-05,Ratnapura district,26.645502,6.650103,86.246765,4.2
2019-07-05,Trincomalee District,30.483751,18.488194,61.669666,0.0
2019-07-05,Vavuniya District,29.487917,22.472502,66.863625,0.4
2019-07-06,Ampara District,31.200668,7.74609,60.79991,0.7
2019-07-06,Anuradhapura District,29.307333,20.515356,68.9867,0.0
2019-07-06,Badulla District,26.546583,6.6405425,57.600082,0.0
2019-07-06,Batticaloa District,31.435999,8.184515,53.77596,0.0
2019-07-06,Colombo District,28.224249,14.14712,79.332405,0.4
2019-07-06,Galle District,28.198502,14.41349,79.31628,1.8000002
2019-07-06,Gampaha District,27.569666,10.53065,82.087975,1.4000001
2019-07-06,Hambantota District,28.466917,19.913897,77.21224,2.8000002
2019-07-06,Jaffna District,29.147413,31.764063,76.35054,0.1
2019-07-06,Kalutara District,26.408836,9.446883,85.01969,3.0999997
2019-07-06,Kandy District,25.90525,14.364722,71.085625,0.1
2019-07-06,Kegalle District,26.098753,13.282004,83.43896,1.4000001
2019-07-06,Kilinochchi District,29.899498,25.296082,67.152626,0.0
2019-07-06,Mannar District,29.242498,32.381134,74.02423,0.5
2019-07-06,Matale District,26.188332,15.344235,77.0109,0.2
2019-07-06,Matara District,28.261002,20.973722,80.62377,1.4000002
2019-07-06,Monaragala District,29.724998,15.619678,63.305424,0.0
2019-07-06,Mullaitivu District,30.803751,21.7091,59.989315,0.0
2019-07-06,Nuwara Eliya District,15.692081,15.486447,87.97518,0.2
2019-07-06,Polonnaruwa District,30.873919,16.602428,56.954258,0.0
2019-07-06,Puttalam District,28.67417,21.722168,76.99865,0.3
2019-07-06,Ratnapura district,27.003836,6.7774425,84.38749,2.5
2019-07-06,Trincomalee District,30.733751,17.291592,60.47584,0.0
2019-07-06,Vavuniya District,29.835836,21.345411,64.37745,0.0
2019-07-07,Ampara District,30.940254,6.502468,61.6029,0.3
2019-07-07,Anuradhapura District,29.555246,19.578165,68.525505,0.0
2019-07-07,Badulla District,26.961166,7.677419,51.894608,0.0
2019-07-07,Batticaloa District,31.865164,7.3971267,51.334705,0.3
2019-07-07,Colombo District,28.303415,12.777812,79.50739,0.3
2019-07-07,Galle District,28.219336,13.423915,79.9269,1.6000003
2019-07-07,Gampaha District,27.686333,9.386586,82.03168,2.0
2019-07-07,Hambantota District,28.708586,20.3783,75.55665,1.2
2019-07-07,Jaffna District,29.207834,29.987198,78.18682,0.1
2019-07-07,Kalutara District,26.429665,8.591664,85.19403,1.2
2019-07-07,Kandy District,26.08442,10.926906,68.89095,0.5
2019-07-07,Kegalle District,26.234163,11.501821,82.31914,1.1
2019-07-07,Kilinochchi District,30.086998,24.136063,68.487144,0.0
2019-07-07,Mannar District,29.377922,30.782286,75.40461,0.3
2019-07-07,Matale District,26.386251,13.466781,75.660065,0.90000004
2019-07-07,Matara District,28.344336,19.939678,79.71035,2.0
2019-07-07,Monaragala District,29.822916,14.11428,62.316544,0.0
2019-07-07,Mullaitivu District,31.18708,20.738565,59.83861,0.0
2019-07-07,Nuwara Eliya District,15.562916,12.112404,87.73994,0.1
2019-07-07,Polonnaruwa District,31.19475,18.296503,55.698917,0.0
2019-07-07,Puttalam District,28.847082,20.804468,76.85107,0.3
2019-07-07,Ratnapura district,27.064255,5.960464,83.97477,2.5
2019-07-07,Trincomalee District,31.14833,17.023111,59.016712,0.0
2019-07-07,Vavuniya District,30.140001,20.57037,64.00256,0.0
2019-07-08,Ampara District,30.971497,10.505919,61.50116,1.2
2019-07-08,Anuradhapura District,29.780249,18.922422,69.30139,0.0
2019-07-08,Badulla District,27.294497,6.665014,56.627396,0.70000005
2019-07-08,Batticaloa District,30.738083,5.4450474,61.357853,1.0
2019-07-08,Colombo District,28.155497,12.685848,81.64991,2.3000002
2019-07-08,Galle District,28.060999,13.313958,82.297066,3.2
2019-07-08,Gampaha District,27.688416,9.652285,82.97533,2.7
2019-07-08,Hambantota District,28.583586,20.277304,77.91663,1.8000002
2019-07-08,Jaffna District,29.237,28.126398,78.48636,0.1
2019-07-08,Kalutara District,26.452583,8.752885,85.69988,4.7
2019-07-08,Kandy District,26.248995,10.272347,68.16108,0.90000004
2019-07-08,Kegalle District,26.338333,11.269374,81.60636,1.8
2019-07-08,Kilinochchi District,30.243246,22.598497,68.703804,0.0
2019-07-08,Mannar District,29.284166,29.811361,76.54232,0.4
2019-07-08,Matale District,26.684166,12.464452,73.37781,0.9
2019-07-08,Matara District,28.198496,20.07887,82.12919,0.6
2019-07-08,Monaragala District,30.037498,13.593811,63.246506,0.4
2019-07-08,Mullaitivu District,31.439163,18.136267,59.982327,0.0
2019-07-08,Nuwara Eliya District,15.685834,8.774002,87.171165,0.0
2019-07-08,Polonnaruwa District,31.753082,16.492125,53.228115,0.0
2019-07-08,Puttalam District,28.874166,20.785063,77.25084,0.4
2019-07-08,Ratnapura district,26.962168,5.6363626,85.12094,5.7999997
2019-07-08,Trincomalee District,31.321253,13.480663,59.94437,0.0
2019-07-08,Vavuniya District,30.340002,19.232416,64.84443,0.0
2019-07-09,Ampara District,29.546495,9.453854,69.381935,17.1
2019-07-09,Anuradhapura District,28.48858,18.61742,74.57081,2.2
2019-07-09,Badulla District,25.700747,5.1725535,69.15934,4.7999997
2019-07-09,Batticaloa District,29.375586,3.6996462,74.17883,3.4999998
2019-07-09,Colombo District,26.667997,10.021867,88.0866,7.8999996
2019-07-09,Galle District,26.508919,8.194852,89.425255,9.2
2019-07-09,Gampaha District,26.29467,7.706562,89.516304,8.799999
2019-07-09,Hambantota District,27.76275,18.211893,80.18743,2.9
2019-07-09,Jaffna District,29.030748,29.164968,77.69084,0.2
2019-07-09,Kalutara District,25.133833,5.9524226,91.49709,8.6
2019-07-09,Kandy District,25.384417,9.963801,74.44761,0.90000004
2019-07-09,Kegalle District,24.979996,11.296456,90.12864,4.1
2019-07-09,Kilinochchi District,29.593248,22.17916,71.118095,0.0
2019-07-09,Mannar District,28.913338,30.450912,76.52996,0.8000001
2019-07-09,Matale District,25.375834,11.835456,82.81269,3.3999999
2019-07-09,Matara District,26.981829,14.811058,85.32587,5.499999
2019-07-09,Monaragala District,28.779165,15.4519005,68.47857,2.8999999
2019-07-09,Mullaitivu District,30.547499,18.266443,64.722664,0.1
2019-07-09,Nuwara Eliya District,15.894165,9.398898,91.23968,1.0
2019-07-09,Polonnaruwa District,30.54058,14.973496,59.489323,0.6
2019-07-09,Puttalam District,27.565828,19.596365,83.04635,3.2999995
2019-07-09,Ratnapura district,25.893415,3.8770096,89.74478,8.499999
2019-07-09,Trincomalee District,29.123331,13.445088,72.63264,1.6000001
2019-07-09,Vavuniya District,29.273333,19.261515,69.94286,0.2
2019-07-10,Ampara District,28.921495,6.533703,70.8204,5.7
2019-07-10,Anuradhapura District,28.334417,17.795216,75.64426,3.6
2019-07-10,Badulla District,24.829918,4.203697,76.13329,4.9
2019-07-10,Batticaloa District,28.940163,5.195533,76.63714,7.8999996
2019-07-10,Colombo District,26.476332,8.997577,88.31428,13.0
2019-07-10,Galle District,26.498503,8.5704975,88.97083,3.6999998
2019-07-10,Gampaha District,26.005083,8.880628,89.27283,14.300001
2019-07-10,Hambantota District,27.464834,17.12327,80.27584,1.2
2019-07-10,Jaffna District,29.032835,25.57047,78.21434,1.2
2019-07-10,Kalutara District,25.085913,6.602177,91.973656,14.3
2019-07-10,Kandy District,24.99275,9.727248,75.194824,2.3999996
2019-07-10,Kegalle District,24.952917,10.329284,87.46265,8.5
2019-07-10,Kilinochchi District,29.584913,20.511297,70.24995,0.1
2019-07-10,Mannar District,28.917501,27.250902,76.42434,0.70000005
2019-07-10,Matale District,25.22792,11.080855,81.461334,4.7
2019-07-10,Matara District,26.773499,14.842224,87.57882,5.9999995
2019-07-10,Monaragala District,27.879164,8.90555,75.38978,2.1
2019-07-10,Mullaitivu District,30.366247,17.654222,65.140335,0.1
2019-07-10,Nuwara Eliya District,15.6504135,9.810787,91.89102,2.1999998
2019-07-10,Polonnaruwa District,30.100998,14.075768,60.56541,1.4000001
2019-07-10,Puttalam District,27.72625,17.763739,82.119865,5.8
2019-07-10,Ratnapura district,25.783005,5.0284047,89.33066,11.800001
2019-07-10,Trincomalee District,29.035835,13.335414,71.00162,3.8999996
2019-07-10,Vavuniya District,28.892082,17.914682,71.51081,1.2
2019-07-11,Ampara District,29.186079,7.5941987,70.672775,0.4
2019-07-11,Anuradhapura District,29.613579,10.416839,69.712395,1.3000001
2019-07-11,Badulla District,25.684084,5.4360824,66.93505,2.7
2019-07-11,Batticaloa District,29.400587,6.2283435,71.210365,0.3
2019-07-11,Colombo District,27.367998,8.231545,86.4823,1.4000001
2019-07-11,Galle District,27.848501,9.507652,82.8163,1.1
2019-07-11,Gampaha District,27.10092,8.338355,85.57018,0.4
2019-07-11,Hambantota District,28.504417,16.37689,77.70574,2.2
2019-07-11,Jaffna District,29.84117,12.002994,74.436226,0.0
2019-07-11,Kalutara District,25.917168,7.1307907,87.95777,1.4000001
2019-07-11,Kandy District,25.971914,6.905276,70.68299,0.0
2019-07-11,Kegalle District,26.167496,8.925488,82.51352,0.3
2019-07-11,Kilinochchi District,30.795334,10.283638,64.99877,0.0
2019-07-11,Mannar District,29.74042,17.017715,72.6815,0.0
2019-07-11,Matale District,26.244585,8.668061,76.22051,0.6
2019-07-11,Matara District,28.075583,16.369772,83.111984,0.6
2019-07-11,Monaragala District,28.59583,5.996258,70.79795,0.2
2019-07-11,Mullaitivu District,29.889168,10.158652,68.93513,0.1
2019-07-11,Nuwara Eliya District,16.473333,7.2092876,78.861496,0.0
2019-07-11,Polonnaruwa District,30.901003,7.3081555,58.72507,0.6
2019-07-11,Puttalam District,28.586662,13.298041,79.467964,0.5
2019-07-11,Ratnapura district,26.83925,5.2618074,83.21935,2.2999997
2019-07-11,Trincomalee District,29.435835,8.859674,71.87403,0.5
2019-07-11,Vavuniya District,30.09833,9.374215,65.932335,0.5
2019-07-12,Ampara District,30.12983,8.472803,67.66215,0.3
2019-07-12,Anuradhapura District,29.08442,11.969949,72.524895,1.4
2019-07-12,Badulla District,25.763252,3.8651788,65.71458,0.0
2019-07-12,Batticaloa District,29.413086,6.7934117,74.13239,1.5
2019-07-12,Colombo District,27.003416,10.042657,88.320305,4.3
2019-07-12,Galle District,26.998499,9.195391,88.671364,6.8
2019-07-12,Gampaha District,26.80925,8.704679,88.872375,3.3
2019-07-12,Hambantota District,28.03775,17.104866,80.07412,1.8
2019-07-12,Jaffna District,29.32033,17.088127,75.15982,0.0
2019-07-12,Kalutara District,25.708834,7.1707253,91.20825,7.0
2019-07-12,Kandy District,25.365667,6.702486,76.063515,0.2
2019-07-12,Kegalle District,25.625832,9.83056,84.65297,5.0
2019-07-12,Kilinochchi District,30.447416,12.648408,66.102295,0.1
2019-07-12,Mannar District,29.132086,19.65859,75.773476,0.0
2019-07-12,Matale District,26.044579,9.932658,77.062965,3.1
2019-07-12,Matara District,27.21517,15.802906,85.99027,5.2999997
2019-07-12,Monaragala District,29.141668,11.217678,68.373665,0.2
2019-07-12,Mullaitivu District,29.691248,9.45064,73.047516,2.6999998
2019-07-12,Nuwara Eliya District,17.248335,3.7522295,75.12383,1.4000001
2019-07-12,Polonnaruwa District,30.742666,7.624272,59.86322,2.7
2019-07-12,Puttalam District,28.519999,14.692937,80.45115,0.3
2019-07-12,Ratnapura district,26.255919,4.9789615,88.352425,4.6000004
2019-07-12,Trincomalee District,29.606667,7.719879,69.37139,0.4
2019-07-12,Vavuniya District,29.65875,11.154197,67.93484,0.5
2019-07-13,Ampara District,30.244415,11.831058,64.20467,0.3
2019-07-13,Anuradhapura District,28.549002,16.177666,73.85319,2.8
2019-07-13,Badulla District,25.192413,2.933831,76.71346,2.8000004
2019-07-13,Batticaloa District,28.485998,4.8287024,79.4327,9.6
2019-07-13,Colombo District,26.522163,11.563483,86.78628,6.5999985
2019-07-13,Galle District,26.51517,6.7939434,85.87003,10.000001
2019-07-13,Gampaha District,26.37591,9.587599,86.34167,5.4999995
2019-07-13,Hambantota District,27.5065,15.930226,79.58723,2.4999998
2019-07-13,Jaffna District,29.11825,24.006449,76.5408,0.0
2019-07-13,Kalutara District,25.152582,8.318302,89.079926,10.0
2019-07-13,Kandy District,25.476084,8.335132,76.30323,0.70000005
2019-07-13,Kegalle District,25.109169,12.016422,87.56002,3.0999997
2019-07-13,Kilinochchi District,29.595335,17.365007,70.204285,0.1
2019-07-13,Mannar District,28.723753,26.348299,76.51882,0.2
2019-07-13,Matale District,25.557081,11.283889,80.327095,2.9
2019-07-13,Matara District,26.913086,12.360885,82.933716,7.299999
2019-07-13,Monaragala District,28.700005,16.691658,69.013756,0.5
2019-07-13,Mullaitivu District,29.12458,11.251252,73.862595,5.2999997
2019-07-13,Nuwara Eliya District,16.231667,4.577848,89.20712,11.400001
2019-07-13,Polonnaruwa District,29.83017,9.765781,64.14872,0.90000004
2019-07-13,Puttalam District,27.49708,18.85143,81.79894,1.3000001
2019-07-13,Ratnapura district,26.126753,6.000896,87.147156,11.0
2019-07-13,Trincomalee District,28.94625,10.229442,72.01017,2.3000002
2019-07-13,Vavuniya District,28.846252,16.0546,71.243744,0.9
2019-07-14,Ampara District,29.873583,8.396652,63.647137,4.0
2019-07-14,Anuradhapura District,28.31775,17.269602,74.29071,0.8
2019-07-14,Badulla District,24.065336,3.3494482,78.3248,5.8
2019-07-14,Batticaloa District,28.663086,4.6780696,75.25251,2.4
2019-07-14,Colombo District,26.836746,10.556414,85.15649,4.7
2019-07-14,Galle District,27.069336,10.234464,83.90434,6.1999993
2019-07-14,Gampaha District,26.442581,7.893785,87.76444,6.0
2019-07-14,Hambantota District,28.279413,17.464653,75.82943,0.3
2019-07-14,Jaffna District,28.820335,26.256098,76.31721,1.7
2019-07-14,Kalutara District,25.375502,6.412729,89.30605,4.2
2019-07-14,Kandy District,25.003166,9.76805,74.12662,0.1
2019-07-14,Kegalle District,24.909164,11.139146,88.45208,5.0
2019-07-14,Kilinochchi District,29.012,19.960611,72.07778,1.7
2019-07-14,Mannar District,28.573751,27.958345,75.871,1.3000001
2019-07-14,Matale District,25.230001,12.285857,80.26311,1.5
2019-07-14,Matara District,27.385996,16.941965,82.93281,2.8
2019-07-14,Monaragala District,29.066664,14.501498,62.80147,0.0
2019-07-14,Mullaitivu District,29.680832,16.57124,68.39869,0.3
2019-07-14,Nuwara Eliya District,15.233749,8.34183,88.751595,0.70000005
2019-07-14,Polonnaruwa District,29.884336,14.377347,61.33087,0.2
2019-07-14,Puttalam District,27.442917,18.67689,81.47394,2.2
2019-07-14,Ratnapura district,26.360079,3.3860948,87.556305,5.3
2019-07-14,Trincomalee District,29.183754,13.725895,69.38775,0.6
2019-07-14,Vavuniya District,28.767082,17.856764,70.813156,0.5
2019-07-15,Ampara District,29.467329,5.6332054,66.35534,0.1
2019-07-15,Anuradhapura District,28.365667,19.218664,73.94853,0.8000001
2019-07-15,Badulla District,24.4195,3.9242365,75.33509,4.3
